Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
1477007,1,2019-01-16,1/20/2019,1440032,0,1656,2,USD,Female,Kimberly Watters,San Jose,CA,California,95134,United States,North America,2000-06-03,25,26-35,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5275,69,7,2,2
1477016,2,2019-01-16,1/20/2019,680268,0,1641,4,EUR,Male,Mercer Narcisse,PESSAC,AQ,Aquitaine,33600,France,Europe,1984-10-18,41,36-45,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1,4451,14,2,1,3
1477018,3,2019-01-16,,830366,31,1627,2,EUR,Male,Gjalt Jongedijk,Utrecht,UT,Utrecht,3543 HH,Netherlands,Europe,1936-11-30,89,65+,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6014,435,5,1,1
1477021,1,2019-01-16,,1941219,48,1595,2,USD,Male,Valdemar Thygesen,Alexandria,KY,Kentucky,41001,United States,North America,1999-01-23,26,26-35,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,154,202,7,2,0
1477023,1,2019-01-16,,1728581,50,1658,7,USD,Female,Keshia King,Corpus Christi,TX,Texas,78476,United States,North America,1944-07-22,81,65+,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1477,424,7,2,0
1477023,2,2019-01-16,,1728581,50,1577,4,USD,Female,Keshia King,Corpus Christi,TX,Texas,78476,United States,North America,1944-07-22,81,65+,SV DVD Recorder L200 Black,Southridge Video,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,1477,424,7,2,0
1477024,1,2019-01-16,,1426096,63,1585,1,USD,Female,Jeannette Boyd,Springfield,MA,Massachusetts,1109,United States,North America,1982-09-24,43,36-45,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,5550,237,7,2,2
1478003,3,2019-01-17,,375538,10,1650,1,CAD,Male,Edgar Williams,Ottawa,ON,Ontario,K2P 0K1,Canada,North America,1951-09-07,74,65+,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4394,305,1,2,3
1478007,1,2019-01-17,1/20/2019,1545927,0,1590,1,USD,Male,Christopher Rivera,Altoona,PA,Pennsylvania,16602,United States,North America,1988-02-10,37,36-45,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,186,317,7,2,0
1478011,2,2019-01-17,,1936890,51,1612,1,USD,Female,Larissa Rocha,Framingham,MA,Massachusetts,1701,United States,North America,1953-11-16,72,65+,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2160,237,7,2,0
1478029,1,2019-01-17,,1264875,47,1643,1,USD,Male,Billy Willis,Buffalo,NY,New York,14216,United States,North America,1971-05-25,54,46-55,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1,941,271,7,2,0
1478033,1,2019-01-17,,839948,34,1659,6,EUR,Male,Brennan Vlasman,Staphorst,OV,Overijssel,7951 GD,Netherlands,Europe,1971-01-29,54,46-55,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5588,309,5,1,1
1479003,3,2019-01-18,1/22/2019,1202917,0,1646,1,USD,Male,Myron Mowen,Jackson,MS,Mississippi,39211,United States,North America,1941-05-09,84,65+,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Black,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2913,255,7,2,0
1479004,2,2019-01-18,,1210105,44,1653,7,USD,Female,Mary McCollum,Anniston,AL,Alabama,36201,United States,North America,1946-08-01,79,65+,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,214,3,7,2,0
1479012,3,2019-01-18,,227281,9,1574,2,CAD,Male,Mark Ratcliff,Langley,BC,British Columbia,V3A 4P6,Canada,North America,1964-09-10,61,56-65,SV DVD Player M130 Grey,Southridge Video,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3374,60,1,2,3
1479015,2,2019-01-18,,2053862,56,1633,1,USD,Female,Evie Creal,Acton,MA,Massachusetts,1720,United States,North America,1997-01-23,28,26-35,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,126,237,7,2,0
1479015,4,2019-01-18,,2053862,56,1623,3,USD,Female,Evie Creal,Acton,MA,Massachusetts,1720,United States,North America,1997-01-23,28,26-35,Contoso DVD Recorder L210 Silver,Contoso,Silver,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,126,237,7,2,0
1479022,1,2019-01-18,,1044742,36,1651,6,GBP,Female,Skye McDonald,SINGLETON,Sussex,Sussex,PO18 1DQ,United Kingdom,Europe,1953-08-29,72,65+,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5112,407,6,1,1
1480002,5,2019-01-19,,473476,27,1622,1,EUR,Female,Tanja Decker,Coburg,BY,Freistaat Bayern,96402,Germany,Europe,1935-08-17,90,65+,Contoso DVD Recorder L200 Black,Contoso,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,1429,151,3,1,3
1480006,2,2019-01-19,,1420774,53,1602,4,USD,Female,Theresa Harmon,Atlanta,GA,Georgia,30303,United States,North America,1949-09-12,76,65+,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,261,160,7,2,0
1480015,1,2019-01-19,,1353843,43,1650,9,USD,Female,Silvia Ross,Chicago,IL,Illinois,60605,United States,North America,1975-06-11,50,46-55,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1377,190,7,2,0
1480021,2,2019-01-19,,1792010,51,1618,5,USD,Male,Christopher Hester,West Roxbury,MA,Massachusetts,2132,United States,North America,1935-06-01,90,65+,Contoso DVD Player M120 White,Contoso,White,$27.13 ,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6390,237,7,2,2
1480022,2,2019-01-19,,82415,5,1637,2,AUD,Male,Zac McColl,WOODHILL,QLD,Queensland,4285,Australia,Australia,1961-12-31,64,56-65,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6256,336,0,0,1
1480023,2,2019-01-19,,274765,9,1593,1,CAD,Female,Linda Myers,Grande Prairie,AB,Alberta,T8V 0S1,Canada,North America,1947-11-28,78,65+,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,2436,5,1,2,3
1480025,2,2019-01-19,,1381466,43,1647,6,USD,Male,Anthony Perry,Cambridge,MA,Massachusetts,2141,United States,North America,1953-07-18,72,65+,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1238,237,7,2,0
1480027,3,2019-01-19,,314531,8,1603,1,CAD,Male,John McReynolds,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1954-02-08,71,65+,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3935,335,1,2,3
1480027,5,2019-01-19,,314531,8,1580,6,CAD,Male,John McReynolds,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1954-02-08,71,65+,SV DVD Recorder L230 Grey,Southridge Video,Grey,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,3935,335,1,2,3
1480033,4,2019-01-19,,946857,39,1593,2,GBP,Male,Dylan Taylor,NANTMEL,Llandrindod Wells,Llandrindod Wells,LD1 5LW,United Kingdom,Europe,1959-12-16,66,65+,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,4009,224,6,1,3
1480036,3,2019-01-19,,624742,18,1618,1,EUR,Female,Belisarda Bédard,YERRES,IL,Île-de-France,91330,France,Europe,1966-09-04,59,56-65,Contoso DVD Player M120 White,Contoso,White,$27.13 ,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,6521,490,2,1,1
1481001,1,2019-01-20,,1693813,51,1646,8,USD,Female,Jane Hesson,Syracuse,NY,New York,13224,United States,North America,1940-06-15,85,65+,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Black,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5690,271,7,2,2
1481003,1,2019-01-20,,1694264,55,1634,4,USD,Male,Jack Harper,Trenton,NJ,New Jersey,8608,United States,North America,2002-01-30,23,18-25,Contoso DVD 38 DVD Storage Binder E25 Silver,Contoso,Silver,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5940,268,7,2,2
1482003,3,2019-01-21,,1686269,57,1634,2,USD,Male,Rupert Weaver,Oriskany Falls,NY,New York,13425,United States,North America,1986-07-24,39,36-45,Contoso DVD 38 DVD Storage Binder E25 Silver,Contoso,Silver,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4366,271,7,2,2
1482004,1,2019-01-21,,1429587,49,1654,10,USD,Female,Mary Montgomery,Lakewood,NJ,New Jersey,8701,United States,North America,1982-05-29,43,36-45,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3362,268,7,2,2
1482004,5,2019-01-21,,1429587,49,1589,6,USD,Female,Mary Montgomery,Lakewood,NJ,New Jersey,8701,United States,North America,1982-05-29,43,36-45,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3362,268,7,2,2
1482004,6,2019-01-21,,1429587,49,1652,1,USD,Female,Mary Montgomery,Lakewood,NJ,New Jersey,8701,United States,North America,1982-05-29,43,36-45,Contoso DVD 12-Inch Player Portable M400 Silver,Contoso,Silver,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3362,268,7,2,0
1482007,5,2019-01-21,,1525193,57,1596,1,USD,Male,Ronald Oconnell,Portage,IN,Indiana,46368,United States,North America,1939-03-24,86,65+,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1,4687,192,7,2,2
1482013,1,2019-01-21,1/24/2019,1475761,0,1632,1,USD,Female,Ana Phillips,Woodford,WI,Wisconsin,53599,United States,North America,1951-02-12,74,65+,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,6486,476,7,2,2
1482017,1,2019-01-21,,1764995,61,1599,2,USD,Female,Keshia Jacob,Minneapolis,MN,Minnesota,55411,United States,North America,1953-03-07,72,65+,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,3885,254,7,2,2
1483000,1,2019-01-22,,1545230,64,1608,7,USD,Male,Donald Whisman,Roanoke,VA,Virginia,24011,United States,North America,1997-03-05,28,26-35,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4942,447,7,2,2
1483002,1,2019-01-22,,1817680,66,1619,2,USD,Male,Paul Lilly,Jackson,MS,Mississippi,39213,United States,North America,1995-12-05,30,26-35,Contoso DVD Player M130 Grey,Contoso,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2913,255,7,2,0
1483004,5,2019-01-22,,667669,17,1649,8,EUR,Male,Donatien de Brisay,MAUBEUGE,NP,Nord-Pas-de-Calais,59600,France,Europe,1990-07-14,35,36-45,Contoso DVD 14-Inch Player Portable L100 Black,Contoso,Black,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3586,280,2,1,1
1483006,3,2019-01-22,,981407,42,1604,1,GBP,Female,Imogen Wright,CAMB,Shetland,Shetland,ZE2 7NE,United Kingdom,Europe,1972-09-08,53,46-55,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,991,373,6,1,1
1483008,1,2019-01-22,,541598,19,1589,4,EUR,Female,Julia Faber,Kranzberg,BY,Freistaat Bayern,85400,Germany,Europe,1973-06-02,52,46-55,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3132,151,3,1,3
1483008,2,2019-01-22,,541598,19,1597,2,EUR,Female,Julia Faber,Kranzberg,BY,Freistaat Bayern,85400,Germany,Europe,1973-06-02,52,46-55,SV DVD External DVD Burner M200 Black,Southridge Video,Black,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,3132,151,3,1,3
1483011,1,2019-01-22,,1566742,59,1622,2,USD,Male,Harvey Daniels,Minneapolis,MN,Minnesota,55402,United States,North America,1952-08-21,73,65+,Contoso DVD Recorder L200 Black,Contoso,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,3885,254,7,2,2
1483018,2,2019-01-22,,1780349,61,1584,1,USD,Male,Robert Yates,Waukesha,WI,Wisconsin,53186,United States,North America,1965-12-31,60,56-65,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6340,476,7,2,2
1483019,3,2019-01-22,1/27/2019,424011,0,1571,2,EUR,Female,Janina Friedman,Niederzissen,RP,Rheinland-Pfalz,56651,Germany,Europe,1988-11-29,37,36-45,SV DVD Player M100 Black,Southridge Video,Black,$26.21 ,56.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4168,346,3,1,1
1483019,4,2019-01-22,1/27/2019,424011,0,1652,4,EUR,Female,Janina Friedman,Niederzissen,RP,Rheinland-Pfalz,56651,Germany,Europe,1988-11-29,37,36-45,Contoso DVD 12-Inch Player Portable M400 Silver,Contoso,Silver,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4168,346,3,1,1
1483022,3,2019-01-22,,1300742,64,1610,2,USD,Female,Patricia Williams,Logan,OH,Ohio,43138,United States,North America,1948-03-03,77,65+,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3479,303,7,2,2
1483022,4,2019-01-22,,1300742,64,1598,1,USD,Female,Patricia Williams,Logan,OH,Ohio,43138,United States,North America,1948-03-03,77,65+,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,3479,303,7,2,2
1484001,1,2019-01-23,,1303346,64,1635,8,USD,Male,Bret Pruitt,Miami,FL,Florida,33128,United States,North America,1937-02-19,88,65+,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,3849,145,7,2,2
1484009,2,2019-01-23,,908105,36,1602,3,GBP,Female,Tilly Stevenson,LLANDDEWI RHYDDERCH,Monmouthshire,Monmouthshire,NP7 1HH,United Kingdom,Europe,1997-07-26,28,26-35,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3255,259,6,1,1
1484015,1,2019-01-23,,1792688,61,1587,1,USD,Male,Morris Abbott,Los Angeles,CA,California,90063,United States,North America,1970-05-11,55,56-65,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3501,69,7,2,0
1484027,2,2019-01-23,,1859603,48,1643,2,USD,Female,Angela Beall,Piscataway,NJ,New Jersey,8854,United States,North America,1992-02-28,33,26-35,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,4620,268,7,2,2
1485000,1,2019-01-24,1/26/2019,1427869,0,1629,5,USD,Male,Wyatt Holquin,Huntington,NY,New York,11743,United States,North America,1946-11-06,79,65+,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2818,271,7,2,0
1485001,3,2019-01-24,,1792688,49,1636,4,USD,Male,Morris Abbott,Los Angeles,CA,California,90063,United States,North America,1970-05-11,55,56-65,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1,3501,69,7,2,2
1485009,1,2019-01-24,,1385568,54,1605,8,USD,Female,Beth Adams,Saint Louis,IL,Illinois,63146,United States,North America,1998-05-23,27,26-35,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5246,190,7,2,2
1485011,6,2019-01-24,,1545927,56,1628,6,USD,Male,Christopher Rivera,Altoona,PA,Pennsylvania,16602,United States,North America,1988-02-10,37,36-45,Contoso DVD 58 DVD Storage Binder M55 Black,Contoso,Black,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,186,317,7,2,0
1485023,2,2019-01-24,,1302010,44,1622,2,USD,Female,Carrie Turk,Arroyo Grande,CA,California,93420,United States,North America,1945-02-03,80,65+,Contoso DVD Recorder L200 Black,Contoso,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,243,69,7,2,0
1485024,2,2019-01-24,,98583,6,1588,1,AUD,Female,Alana Kelly,LAKE TOOLBRUNUP,WA,Western Australia,6320,Australia,Australia,1964-11-30,61,56-65,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,3163,469,0,0,1
1485024,3,2019-01-24,,98583,6,1572,2,AUD,Female,Alana Kelly,LAKE TOOLBRUNUP,WA,Western Australia,6320,Australia,Australia,1964-11-30,61,56-65,SV DVD Player M110 Silver,Southridge Video,Silver,$26.67 ,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3163,469,0,0,1
1485025,1,2019-01-24,,1419573,44,1576,7,USD,Female,Julie Payne,Carsonville,MI,Michigan,48419,United States,North America,1945-05-25,80,65+,SV DVD Movies E100 Yellow,Southridge Video,Yellow,$6.62 ,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1282,246,7,2,0
1485027,2,2019-01-24,,218278,8,1654,1,CAD,Female,Cheryl Hess,Ottawa,ON,Ontario,K1H 7Z1,Canada,North America,1968-12-01,57,56-65,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4394,305,1,2,3
1485032,1,2019-01-24,,2057721,44,1584,1,USD,Male,William Tanner,Philadelphia,PA,Pennsylvania,19103,United States,North America,1993-07-12,32,26-35,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4598,317,7,2,2
1485032,4,2019-01-24,,2057721,44,1606,6,USD,Male,William Tanner,Philadelphia,PA,Pennsylvania,19103,United States,North America,1993-07-12,32,26-35,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4598,317,7,2,2
1486007,2,2019-01-25,,1583359,45,1633,7,USD,Female,Helen Doyle,Stamford,CT,Connecticut,6901,United States,North America,1962-01-12,63,56-65,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,5584,98,7,2,2
1486010,1,2019-01-25,,556312,24,1626,1,EUR,Male,Lukas Sommer,Stockstadt,BY,Freistaat Bayern,63809,Germany,Europe,1997-07-15,28,26-35,Contoso DVD Recorder L240 Gold,Contoso,Gold,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,5630,151,3,1,3
1486010,3,2019-01-25,,556312,24,1658,2,EUR,Male,Lukas Sommer,Stockstadt,BY,Freistaat Bayern,63809,Germany,Europe,1997-07-15,28,26-35,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5630,151,3,1,3
1486010,4,2019-01-25,,556312,24,1576,7,EUR,Male,Lukas Sommer,Stockstadt,BY,Freistaat Bayern,63809,Germany,Europe,1997-07-15,28,26-35,SV DVD Movies E100 Yellow,Southridge Video,Yellow,$6.62 ,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5630,151,3,1,3
1486012,1,2019-01-25,1/28/2019,1436857,0,1615,4,USD,Female,Melissa Lozano,Akron,OH,Ohio,44308,United States,North America,1956-03-02,69,65+,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,140,303,7,2,0
1486016,1,2019-01-25,,902770,42,1603,3,GBP,Male,Ellis Rice,POPE HILL,Pembrokeshire,Pembrokeshire,SA62 5RZ,United Kingdom,Europe,1951-01-10,74,65+,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4494,316,6,1,1
1486019,1,2019-01-25,,1457391,65,1633,1,USD,Female,Amanda Davis,Miami,FL,Florida,33179,United States,North America,1950-03-01,75,65+,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,3849,145,7,2,2
1486019,2,2019-01-25,,1457391,65,1582,3,USD,Female,Amanda Davis,Miami,FL,Florida,33179,United States,North America,1950-03-01,75,65+,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3849,145,7,2,2
1487004,1,2019-01-26,,1999956,59,1626,3,USD,Female,Pernille Holst,Grants Pass,OR,Oregon,97526,United States,North America,1971-01-13,54,46-55,Contoso DVD Recorder L240 Gold,Contoso,Gold,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,2437,306,7,2,0
1487012,2,2019-01-26,,262037,8,1659,8,CAD,Female,Patricia Johnson,Stirling,AB,Alberta,T0K 2E0,Canada,North America,1980-12-11,45,46-55,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5627,5,1,2,3
1487014,3,2019-01-26,1/27/2019,761495,0,1584,3,EUR,Male,Aladino Nucci,Alfiano Natta,AL,Alessandria,15021,Italy,Europe,1938-08-25,87,65+,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,156,6,4,1,3
1487015,2,2019-01-26,,182186,5,1572,3,AUD,Female,Bethany Timms,RINGTAIL CREEK,QLD,Queensland,4565,Australia,Australia,1978-04-10,47,46-55,SV DVD Player M110 Silver,Southridge Video,Silver,$26.67 ,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4792,336,0,0,1
1487022,1,2019-01-26,,1002456,37,1591,4,GBP,Male,Robert Gardiner,LLANMIHANGEL,Vale of Glamorgan,Vale of Glamorgan,CF71 3XL,United Kingdom,Europe,1943-07-23,82,65+,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1,3268,437,6,1,1
1487023,3,2019-01-26,,522564,23,1655,3,EUR,Female,Barbara Metzger,Lahn,NI,Niedersachsen,49757,Germany,Europe,1937-02-19,88,65+,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3348,277,3,1,1
1487027,4,2019-01-26,,986569,36,1635,3,GBP,Female,Yasmin Potter,LOWER PENN,Wolverhampton,Wolverhampton,WV4 3BS,United Kingdom,Europe,1994-01-04,31,26-35,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,3310,479,6,1,1
1487028,2,2019-01-26,,258702,9,1601,1,CAD,Male,Joshua Anderson,Montreal,QC,Quebec,H3B 2M3,Canada,North America,1978-05-02,47,46-55,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3935,335,1,2,3
1487030,2,2019-01-26,,1457037,64,1623,2,USD,Male,Larry Kelley,Port Jefferson Stati,NY,New York,11776,United States,North America,1942-01-09,83,65+,Contoso DVD Recorder L210 Silver,Contoso,Silver,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,4677,271,7,2,2
1487030,4,2019-01-26,,1457037,64,1618,2,USD,Male,Larry Kelley,Port Jefferson Stati,NY,New York,11776,United States,North America,1942-01-09,83,65+,Contoso DVD Player M120 White,Contoso,White,$27.13 ,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4677,271,7,2,2
1487031,1,2019-01-26,,1704090,59,1596,3,USD,Female,Danielle Sorensen,Tulsa,OK,Oklahoma,74116,United States,North America,1964-04-11,61,56-65,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,5967,304,7,2,2
1487032,1,2019-01-26,1/31/2019,2081773,0,1625,4,USD,Male,Ajdin Sandberg,Pleasantville (Atlantic),NJ,New Jersey,8232,United States,North America,1940-02-19,85,65+,Contoso DVD Recorder L230 Grey,Contoso,Grey,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,4640,268,7,2,2
1487033,1,2019-01-26,,1991497,53,1582,7,USD,Female,Anne Maur,Baltimore,MD,Maryland,21201,United States,North America,1949-11-28,76,65+,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,612,235,7,2,0
