Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
1368021,2,2018-09-29,10/3/2018,2025840,0,191,2,USD,Male,Zbigniew vejcar,Indianapolis,IN,Indiana,46254,United States,North America,1945-08-30,80,65+,SV 8xDVD E140 Silver,Southridge Video,Silver,$33.65 ,66.0,202,VCD & DVD,2,TV and Video,1,2879,192,7,2,2
1368029,3,2018-09-29,,1956840,49,141,7,USD,Male,Fran Vidovic,Waco,TX,Texas,76706,United States,North America,1957-05-17,68,65+,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Silver,$152.94 ,299.99,201,Televisions,2,TV and Video,1,6282,424,7,2,0
1371011,5,2018-10-02,,874079,34,162,8,EUR,Male,Ihab Luiting,Uithoorn,NH,Noord-Holland,1423 DT,Netherlands,Europe,1985-03-10,40,36-45,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Black,$527.53 ,1592.2,201,Televisions,2,TV and Video,1,5997,279,5,1,0
1371011,6,2018-10-02,,874079,34,322,3,EUR,Male,Ihab Luiting,Uithoorn,NH,Noord-Holland,1423 DT,Netherlands,Europe,1985-03-10,40,36-45,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,$169.69 ,369.0,205,Car Video,2,TV and Video,1,5997,279,5,1,1
1371013,1,2018-10-02,10/8/2018,416872,0,180,1,EUR,Male,Mario Fiedler,Berglicht,RP,Rheinland-Pfalz,54426,Germany,Europe,1943-09-29,82,65+,SV 8xDVD E100 Silver,Southridge Video,Silver,$35.18 ,69.0,202,VCD & DVD,2,TV and Video,1,711,346,3,1,1
1372017,1,2018-10-03,10/5/2018,1979728,0,139,3,USD,Female,Kristine Petersen,Jackson,MS,Mississippi,39213,United States,North America,1998-09-08,27,26-35,"Adventure Works 32"" LCD HDTV M130 White",Adventure Works,White,$229.93 ,499.99,201,Televisions,2,TV and Video,0,2913,255,7,2,2
1372018,1,2018-10-03,,1800716,59,182,2,USD,Female,Leona Edwards,Sacramento,CA,California,95814,United States,North America,1970-11-10,55,56-65,SV 16xDVD M320 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,0,5240,69,7,2,2
1372023,1,2018-10-03,,1732455,48,192,2,USD,Male,Gerald Wells,Lewiston,ID,Idaho,83501,United States,North America,1950-12-13,75,65+,Litware Home Theater System 4.1 Channel M410 Black,Litware,Black,$275.46 ,599.0,203,Home Theater System,2,TV and Video,1,3443,189,7,2,2
1373006,4,2018-10-04,,1360960,65,122,3,USD,Female,Viola Strickland,Charles Town,WV,West Virginia,25414,United States,North America,1968-03-16,57,56-65,"Adventure Works 19"" Portable LCD HDTV M110 Silver",Adventure Works,Silver,$128.76 ,279.99,201,Televisions,2,TV and Video,0,1356,468,7,2,2
1373006,6,2018-10-04,,1360960,65,119,1,USD,Female,Viola Strickland,Charles Town,WV,West Virginia,25414,United States,North America,1968-03-16,57,56-65,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,$61.17 ,119.99,201,Televisions,2,TV and Video,0,1356,468,7,2,2
1373007,3,2018-10-04,,2057608,55,168,1,USD,Male,Arne Lyberth,Needham,MA,Massachusetts,2192,United States,North America,1977-11-12,48,46-55,SV 16xDVD M310 Black,Southridge Video,Black,$59.32 ,129.0,202,VCD & DVD,2,TV and Video,1,4106,237,7,2,2
1373019,2,2018-10-04,10/7/2018,411864,0,135,2,EUR,Male,Dirk Ebersbach,Kiel,SH,Schleswig-Holstein,24038,Germany,Europe,1983-11-06,42,36-45,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,White,$160.93 ,349.95,201,Televisions,2,TV and Video,1,3087,367,3,1,1
1373020,1,2018-10-04,10/12/2018,607852,0,149,2,EUR,Female,Eglantine Briard,LA PLAINE-SAINT-DENIS,IL,Île-de-France,93210,France,Europe,1997-06-18,28,26-35,"Adventure Works 40"" LCD HDTV M690 Silver",Adventure Works,Silver,$392.60 ,1184.97,201,Televisions,2,TV and Video,0,3154,490,2,1,1
1373020,2,2018-10-04,10/12/2018,607852,0,183,2,EUR,Female,Eglantine Briard,LA PLAINE-SAINT-DENIS,IL,Île-de-France,93210,France,Europe,1997-06-18,28,26-35,SV 16xDVD M330 Silver,Southridge Video,Silver,$50.13 ,109.0,202,VCD & DVD,2,TV and Video,0,3154,490,2,1,1
1374002,7,2018-10-05,10/10/2018,2071030,0,118,1,USD,Female,Uta Cole,Pontiac,MI,Michigan,48342,United States,North America,1937-08-25,88,65+,"Adventure Works 20"" CRT TV E15 White",Adventure Works,White,$86.67 ,169.99,201,Televisions,2,TV and Video,0,4667,246,7,2,2
1374003,1,2018-10-05,,1936191,51,152,2,USD,Female,Gabriele Muench,Rochester,NY,New York,14604,United States,North America,1984-08-17,41,36-45,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Brown,$392.60 ,1184.97,201,Televisions,2,TV and Video,0,4951,271,7,2,2
1374006,4,2018-10-05,,65269,5,144,4,AUD,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,1941-01-24,84,65+,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,$152.94 ,299.99,201,Televisions,2,TV and Video,0,344,446,0,0,1
1375001,1,2018-10-06,,1755769,45,207,1,USD,Male,Rolando Cusick,Denver,CO,Colorado,80216,United States,North America,1944-02-22,81,65+,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,579.0,203,Home Theater System,2,TV and Video,1,1665,95,7,2,2
1375026,3,2018-10-06,,2014565,66,140,8,USD,Female,Sintiques Quezada,Los Angeles,CA,California,90013,United States,North America,1998-06-02,27,26-35,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Brown,$229.93 ,499.99,201,Televisions,2,TV and Video,0,3501,69,7,2,0
1377003,1,2018-10-08,,398156,8,290,4,CAD,Male,Andrew Lott,Burlington,ON,Ontario,L7P 2S9,Canada,North America,1963-01-10,62,56-65,Contoso Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,$244.72 ,480.0,203,Home Theater System,2,TV and Video,1,956,305,1,2,1
1377004,2,2018-10-08,,1175311,37,248,1,GBP,Female,Lara Gill,BALNESPICK,Highland,Highland,PH21 6ES,United Kingdom,Europe,1962-10-26,63,56-65,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,$183.49 ,399.0,203,Home Theater System,2,TV and Video,0,319,185,6,1,1
1377013,2,2018-10-08,,933344,40,317,9,GBP,Female,Freya Richardson,BUTLER'S CROSS,Aylesbury Vale,Aylesbury Vale,HP17 9UG,United Kingdom,Europe,1958-07-25,67,65+,SV Car Video TFT7 M7002 Silver,Southridge Video,Silver,$162.64 ,319.0,205,Car Video,2,TV and Video,0,562,27,6,1,0
1378009,1,2018-10-09,,1948539,62,124,1,USD,Male,Lasse Ronkainen,Atlanta,GA,Georgia,30329,United States,North America,1999-01-27,26,26-35,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,$128.76 ,279.99,201,Televisions,2,TV and Video,1,261,160,7,2,2
1378011,1,2018-10-09,,1847047,65,154,1,USD,Male,David Dixon,Rochelle Park,NJ,New Jersey,7662,United States,North America,1965-09-13,60,56-65,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Black,$216.12 ,469.97,201,Televisions,2,TV and Video,1,4950,268,7,2,2
1378017,1,2018-10-09,,1199675,42,163,3,GBP,Male,Jordan Randall,BRIGHSTONE,Isle of Wight,Isle of Wight,PO30 9WS,United Kingdom,Europe,1951-12-10,74,65+,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,$527.53 ,1592.2,201,Televisions,2,TV and Video,1,492,197,6,1,1
1379022,3,2018-10-10,,1165391,38,119,1,GBP,Female,Shannon Gordon,THURNING,East Northamptonshire,East Northamptonshire,PE8 9ZR,United Kingdom,Europe,1991-12-23,34,26-35,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,$61.17 ,119.99,201,Televisions,2,TV and Video,0,5755,130,6,1,1
1380011,1,2018-10-11,,1011273,40,179,1,GBP,Female,Libby Mistry,ASTON FLAMVILLE,Leicester,Leicester,LE10 4DR,United Kingdom,Europe,1978-08-08,47,46-55,SV 16xDVD M300 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,0,93,216,6,1,1
1380019,2,2018-10-11,10/15/2018,1306378,0,117,7,USD,Female,Emily Snyder,Sedona,AZ,Arizona,86336,United States,North America,1974-08-28,51,46-55,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Black,$86.67 ,169.99,201,Televisions,2,TV and Video,0,5421,17,7,2,0
1380026,5,2018-10-11,,879778,32,319,1,EUR,Male,Floris-Jan Logtenberg,Rozenburg,ZH,Zuid-Holland,3181 DH,Netherlands,Europe,1971-01-21,54,46-55,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,$287.92 ,869.0,205,Car Video,2,TV and Video,1,5007,489,5,1,1
1380026,6,2018-10-11,,879778,32,166,2,EUR,Male,Floris-Jan Logtenberg,Rozenburg,ZH,Zuid-Holland,3181 DH,Netherlands,Europe,1971-01-21,54,46-55,SV 16xDVD M300 Black,Southridge Video,Black,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,5007,489,5,1,1
1381001,2,2018-10-12,,845362,33,140,2,EUR,Male,Chuck Schreijer,Oss,NB,Noord-Brabant,5346 SV,Netherlands,Europe,1946-06-28,79,65+,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Brown,$229.93 ,499.99,201,Televisions,2,TV and Video,1,4386,278,5,1,1
1381009,2,2018-10-12,10/16/2018,574104,0,285,3,EUR,Male,Alexander Bader,Bad Sülze,MV,Mecklenburg-Vorpommern,18329,Germany,Europe,1956-05-27,69,65+,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,$167.73 ,329.0,203,Home Theater System,2,TV and Video,1,589,240,3,1,1
1381010,2,2018-10-12,,254265,9,178,2,CAD,Male,Greg Koch,Yellowknife,NT,Northwest Territories,X1A 2R3,Canada,North America,1973-04-27,52,46-55,SV 8xDVD E140 Black,Southridge Video,Black,$33.65 ,66.0,202,VCD & DVD,2,TV and Video,1,6528,297,1,2,1
1381017,1,2018-10-12,,501427,24,123,2,EUR,Male,Daniel Maur,Babenhausen,BY,Freistaat Bayern,87727,Germany,Europe,1995-02-14,30,26-35,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,$128.76 ,279.99,201,Televisions,2,TV and Video,1,571,151,3,1,1
1381019,1,2018-10-12,10/17/2018,1583625,0,201,3,USD,Female,Karen Rivera,Bridgeview,IL,Illinois,60455,United States,North America,1971-11-21,54,46-55,Litware Home Theater System 5.1 Channel M512 Black,Litware,Black,$321.44 ,699.0,203,Home Theater System,2,TV and Video,0,897,190,7,2,2
1382006,2,2018-10-13,,1367711,44,183,3,USD,Male,Kevin Hendrickson,Lake Village,AR,Arkansas,71654,United States,North America,1939-10-22,86,65+,SV 16xDVD M330 Silver,Southridge Video,Silver,$50.13 ,109.0,202,VCD & DVD,2,TV and Video,1,3360,18,7,2,2
1382010,1,2018-10-13,,769121,30,184,6,EUR,Female,Cecilia Lucchesi,Montanara,MN,Mantova,46010,Italy,Europe,1957-06-03,68,65+,SV 16xDVD E340 Silver,Southridge Video,Silver,$45.53 ,99.0,202,VCD & DVD,2,TV and Video,0,3917,233,4,1,0
1382022,5,2018-10-13,10/16/2018,820848,0,116,3,EUR,Female,Afra van Muijen,Utrecht,UT,Utrecht,3555 ET,Netherlands,Europe,1977-05-23,48,46-55,"Adventure Works 20"" CRT TV E15 Silver",Adventure Works,Silver,$86.67 ,169.99,201,Televisions,2,TV and Video,0,6014,435,5,1,1
1382032,1,2018-10-13,,1484963,56,163,4,USD,Female,Lynda Fiore,Uniondale,IN,Indiana,46791,United States,North America,1944-11-21,81,65+,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,$527.53 ,1592.2,201,Televisions,2,TV and Video,0,6005,192,7,2,2
1383001,4,2018-10-14,,1675160,50,176,3,USD,Female,Kendra Bland,Hays,KS,Kansas,67601,United States,North America,2000-12-30,25,26-35,SV 16xDVD M360 Black,Southridge Video,Black,$58.36 ,126.9,202,VCD & DVD,2,TV and Video,0,2688,198,7,2,2
1384005,1,2018-10-15,,1381618,59,165,1,USD,Female,Heather Arriola,Jefferson,OH,Ohio,44047,United States,North America,1952-07-06,73,65+,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Black,$389.26 ,763.51,201,Televisions,2,TV and Video,0,2919,303,7,2,2
1385000,5,2018-10-16,,1306301,48,127,8,USD,Male,Scott Slowik,Memphis,TN,Tennessee,38115,United States,North America,1938-08-23,87,65+,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,$73.11 ,143.4,201,Televisions,2,TV and Video,1,3823,419,7,2,0
1385012,3,2018-10-16,,527586,19,121,2,EUR,Female,Christin Beich,Winhöring,BY,Freistaat Bayern,84540,Germany,Europe,1985-08-07,40,36-45,"Adventure Works 13"" Color TV E25 White",Adventure Works,White,$61.17 ,119.99,201,Televisions,2,TV and Video,0,6456,151,3,1,1
1386007,1,2018-10-17,,692257,13,171,2,EUR,Male,Denis Cousteau,MEUDON,IL,Île-de-France,92190,France,Europe,1938-04-10,87,65+,SV 16xDVD E340 Black,Southridge Video,Black,$45.53 ,99.0,202,VCD & DVD,2,TV and Video,1,3609,490,2,1,1
1386013,1,2018-10-17,,1116892,37,147,2,GBP,Female,Aaliyah Potts,CHEBSEY,Staffordshire,Staffordshire,ST21 2YR,United Kingdom,Europe,1982-12-10,43,36-45,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,$960.82 ,2899.99,201,Televisions,2,TV and Video,0,1056,399,6,1,1
1386023,3,2018-10-17,,539314,23,257,3,EUR,Male,Ralph Unger,Sonderhof,BY,Freistaat Bayern,87782,Germany,Europe,1948-06-06,77,65+,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,$197.28 ,429.0,203,Home Theater System,2,TV and Video,1,5512,151,3,1,1
1387001,1,2018-10-18,,1346790,44,230,3,USD,Male,Van Williams,Yuma,AZ,Arizona,85364,United States,North America,1946-10-12,79,65+,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Brown,$275.46 ,599.0,203,Home Theater System,2,TV and Video,1,6535,17,7,2,2
1387008,1,2018-10-18,,1718597,48,124,2,USD,Female,Frances Williams,Brentwood,TN,Tennessee,37027,United States,North America,1967-09-04,58,56-65,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,$128.76 ,279.99,201,Televisions,2,TV and Video,0,890,419,7,2,2
1387011,2,2018-10-18,10/21/2018,1625297,0,161,2,USD,Male,John McCray,Kittanning,PA,Pennsylvania,16201,United States,North America,1989-11-21,36,36-45,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,$527.53 ,1592.2,201,Televisions,2,TV and Video,1,3112,317,7,2,2
1387022,1,2018-10-18,10/21/2018,2062220,0,152,3,USD,Male,Tobias Dahl,New York,NY,New York,10004,United States,North America,1980-02-06,45,46-55,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Brown,$392.60 ,1184.97,201,Televisions,2,TV and Video,1,4144,271,7,2,2
1387028,1,2018-10-18,,1722993,59,314,7,USD,Male,Todd Gupta,Henry,IL,Illinois,61537,United States,North America,1978-08-22,47,46-55,SV Car Video TFT7 M7001 Silver,Southridge Video,Silver,$157.54 ,309.0,205,Car Video,2,TV and Video,1,2726,190,7,2,0
1388008,2,2018-10-19,,1343700,59,191,1,USD,Male,Todd Fugate,Monroe City,IN,Indiana,47557,United States,North America,1999-06-06,26,26-35,SV 8xDVD E140 Silver,Southridge Video,Silver,$33.65 ,66.0,202,VCD & DVD,2,TV and Video,1,3909,192,7,2,2
1388017,1,2018-10-19,10/24/2018,1411591,0,178,2,USD,Female,Concetta Muniz,Fresno,CA,California,93711,United States,North America,1942-06-15,83,65+,SV 8xDVD E140 Black,Southridge Video,Black,$33.65 ,66.0,202,VCD & DVD,2,TV and Video,0,2180,69,7,2,2
1389008,5,2018-10-20,,535159,19,155,1,EUR,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,28,26-35,"Adventure Works 26"" 720p LCD HDTV M140 White",Adventure Works,White,$216.12 ,469.97,201,Televisions,2,TV and Video,0,719,40,3,1,1
1389020,1,2018-10-20,,1780669,57,146,6,USD,Male,Herbert Petersen,New York,NY,New York,10023,United States,North America,1969-12-06,56,56-65,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,$960.82 ,2899.99,201,Televisions,2,TV and Video,1,4144,271,7,2,0
1389024,1,2018-10-20,,1189747,40,165,1,GBP,Male,Sam Giles,HERSHAM,Cornwall,Cornwall,EX23 1WP,United Kingdom,Europe,1988-05-16,37,36-45,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Black,$389.26 ,763.51,201,Televisions,2,TV and Video,1,2534,101,6,1,1
1391016,1,2018-10-22,,979160,40,185,3,GBP,Female,Skye Brookes,WAVERTON,Cheshire West and Chester,Cheshire West and Chester,CH3 3AW,United Kingdom,Europe,1976-06-05,49,46-55,SV 22xDVD X680 Silver,Southridge Video,Silver,$55.99 ,169.0,202,VCD & DVD,2,TV and Video,0,6173,88,6,1,1
1392008,1,2018-10-23,,763509,30,125,1,EUR,Male,Azelio Milani,Poggiardo,LE,Lecce,73037,Italy,Europe,1984-11-14,41,36-45,"Adventure Works 19"" Color Digital TV E35 Silver",Adventure Works,Silver,$73.11 ,143.4,201,Televisions,2,TV and Video,1,4649,213,4,1,1
1393007,1,2018-10-24,,1829280,59,141,6,USD,Male,Tim Arnette,Redmond,OR,Oregon,97756,United States,North America,1950-07-06,75,65+,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Silver,$152.94 ,299.99,201,Televisions,2,TV and Video,1,4873,306,7,2,0
1393008,4,2018-10-24,,1338214,45,181,2,USD,Male,Walter Parker,El Cajon,CA,California,92020,United States,North America,1984-08-01,41,36-45,SV 16xDVD M310 Silver,Southridge Video,Silver,$59.32 ,129.0,202,VCD & DVD,2,TV and Video,1,1879,69,7,2,2
1393020,1,2018-10-24,,461700,19,239,1,EUR,Male,Alexander Fuchs,Igling,BY,Freistaat Bayern,86859,Germany,Europe,1955-04-15,70,65+,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,$266.26 ,579.0,203,Home Theater System,2,TV and Video,1,2866,151,3,1,1
1394019,1,2018-10-25,11/2/2018,866332,0,223,4,EUR,Female,Abygail Beunen,Pingjum,FR,Friesland,8749 TH,Netherlands,Europe,1953-04-25,72,65+,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,$266.26 ,579.0,203,Home Theater System,2,TV and Video,0,4616,154,5,1,1
1396001,1,2018-10-27,,905762,36,118,2,GBP,Male,Alex Stewart,DUNALASTAIR,Perth and Kinross,Perth and Kinross,PH16 3WE,United Kingdom,Europe,1965-07-16,60,56-65,"Adventure Works 20"" CRT TV E15 White",Adventure Works,White,$86.67 ,169.99,201,Televisions,2,TV and Video,1,1599,318,6,1,1
1396005,1,2018-10-27,,2090571,51,135,5,USD,Female,Emma Søvik,Aberdeen,WA,Washington,98520,United States,North America,1942-04-27,83,65+,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,White,$160.93 ,349.95,201,Televisions,2,TV and Video,0,119,452,7,2,0
1396009,3,2018-10-27,,1815456,54,173,2,USD,Female,Terry Herring,Fort Myers,FL,Florida,33901,United States,North America,1953-06-17,72,65+,SV 8xDVD E120 Black,Southridge Video,Black,$45.83 ,89.9,202,VCD & DVD,2,TV and Video,0,2141,145,7,2,2
1396012,2,2018-10-27,,1343149,59,210,6,USD,Female,Diana Davis,Rancho Mirage,CA,California,92270,United States,North America,1970-03-05,55,56-65,Litware Home Theater System 2.1 Channel E210 Silver,Litware,Silver,$152.44 ,299.0,203,Home Theater System,2,TV and Video,0,4844,69,7,2,0
1396014,2,2018-10-27,,1076923,37,249,3,GBP,Male,Andrew Akhtar,THOMSHILL,Moray,Moray,IV30 9EN,United Kingdom,Europe,1947-12-17,78,65+,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,$101.46 ,199.0,203,Home Theater System,2,TV and Video,1,5743,261,6,1,1
1396014,4,2018-10-27,,1076923,37,182,2,GBP,Male,Andrew Akhtar,THOMSHILL,Moray,Moray,IV30 9EN,United Kingdom,Europe,1947-12-17,78,65+,SV 16xDVD M320 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,5743,261,6,1,1
1396015,1,2018-10-27,,1956922,47,310,1,USD,Female,Natalia Seppinen,Fort Worth,TX,Texas,76116,United States,North America,1948-04-07,77,65+,SV Car Video TFT7 M7000 Silver,Southridge Video,Silver,$152.44 ,299.0,205,Car Video,2,TV and Video,0,2152,424,7,2,2
1396019,5,2018-10-27,,1368924,63,286,2,USD,Male,Mark Harmon,Springfield,IL,Illinois,62701,United States,North America,1997-07-14,28,26-35,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,$155.89 ,339.0,203,Home Theater System,2,TV and Video,1,5550,190,7,2,2
1396019,6,2018-10-27,,1368924,63,127,7,USD,Male,Mark Harmon,Springfield,IL,Illinois,62701,United States,North America,1997-07-14,28,26-35,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,$73.11 ,143.4,201,Televisions,2,TV and Video,1,5550,190,7,2,0
1397001,1,2018-10-28,10/29/2018,1246299,0,183,1,USD,Male,Chris Garcia,Winder,GA,Georgia,30680,United States,North America,2000-10-25,25,26-35,SV 16xDVD M330 Silver,Southridge Video,Silver,$50.13 ,109.0,202,VCD & DVD,2,TV and Video,1,6453,160,7,2,2
1398002,2,2018-10-29,,721329,30,156,4,EUR,Male,Fausto Bergamaschi,Armeno,NO,Novara,28011,Italy,Europe,1980-01-08,45,46-55,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Brown,$216.12 ,469.97,201,Televisions,2,TV and Video,1,235,300,4,1,1
1398009,1,2018-10-29,,1571311,64,127,3,USD,Male,Joey Lapham,Indianapolis,IN,Indiana,46204,United States,North America,1988-11-15,37,36-45,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,$73.11 ,143.4,201,Televisions,2,TV and Video,1,2879,192,7,2,2
1398012,1,2018-10-29,11/5/2018,2059595,0,279,3,USD,Male,Zdenek Synek,Jordan,NY,New York,13080,United States,North America,1956-08-06,69,65+,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,$152.44 ,299.0,203,Home Theater System,2,TV and Video,1,2936,271,7,2,2
1399008,3,2018-10-30,,2095256,63,234,1,USD,Female,Alannah McAuley,West Alexander,PA,Pennsylvania,15376,United States,North America,1941-06-02,84,65+,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,$316.85 ,689.0,203,Home Theater System,2,TV and Video,0,6376,317,7,2,2
1399011,3,2018-10-30,,1865362,54,124,4,USD,Male,Kevin Oldenburg,Piscataway,NJ,New Jersey,8854,United States,North America,1960-01-31,65,65+,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,$128.76 ,279.99,201,Televisions,2,TV and Video,1,4620,268,7,2,2
1400008,1,2018-10-31,,1569144,53,174,3,USD,Female,Felisha Howard,Southfield,MI,Michigan,48076,United States,North America,1940-03-26,85,65+,SV 22xDVD M600 Black,Southridge Video,Black,$43.04 ,129.9,202,VCD & DVD,2,TV and Video,0,5527,246,7,2,2
1400013,5,2018-10-31,11/6/2018,1483256,0,208,5,USD,Male,Al James,Rancho Cordova,CA,California,95742,United States,North America,1942-04-18,83,65+,Litware Home Theater System 4.1 Channel M410 Silver,Litware,Silver,$275.46 ,599.0,203,Home Theater System,2,TV and Video,1,4841,69,7,2,0
1400024,4,2018-10-31,11/3/2018,1045339,0,187,2,GBP,Female,Lilly Flynn,HIGHFIELD,Gateshead,Gateshead,NE39 6PQ,United Kingdom,Europe,1978-09-24,47,46-55,SV 22xDVD M600 Silver,Southridge Video,Silver,$43.04 ,129.9,202,VCD & DVD,2,TV and Video,0,2544,156,6,1,1
1401005,1,2018-11-01,,1407573,54,123,2,USD,Male,Paul Millhouse,Houston,TX,Texas,77006,United States,North America,1959-12-13,66,65+,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,$128.76 ,279.99,201,Televisions,2,TV and Video,1,2804,424,7,2,2
1401005,2,2018-11-01,,1407573,54,138,1,USD,Male,Paul Millhouse,Houston,TX,Texas,77006,United States,North America,1959-12-13,66,65+,"Adventure Works 32"" LCD HDTV M130 Black",Adventure Works,Black,$229.93 ,499.99,201,Televisions,2,TV and Video,1,2804,424,7,2,2
1401021,1,2018-11-01,,1706324,53,140,5,USD,Male,James Haun,Roanoke,VA,Virginia,24011,United States,North America,1973-06-23,52,46-55,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Brown,$229.93 ,499.99,201,Televisions,2,TV and Video,1,4942,447,7,2,0
1402009,4,2018-11-02,,1104196,38,120,2,GBP,Female,Erin Baldwin,NANSTALLON,Cornwall,Cornwall,PL30 8ZX,United Kingdom,Europe,1954-04-04,71,65+,"Adventure Works 13"" Color TV E25 Black",Adventure Works,Black,$61.17 ,119.99,201,Televisions,2,TV and Video,0,4006,101,6,1,1
1402020,3,2018-11-02,,1074065,37,142,10,GBP,Male,Jordan Wyatt,INNELLAN,Argyllshire,Argyllshire,PA23 9NG,United Kingdom,Europe,1935-03-16,90,65+,"Adventure Works 15.6"" LCD TV M130W Black",Adventure Works,Black,$152.94 ,299.99,201,Televisions,2,TV and Video,1,2848,16,6,1,0
1403005,2,2018-11-03,,799260,29,255,1,EUR,Female,Luisa Cremonesi,Lucinico,GO,Gorizia,34070,Italy,Europe,1983-01-29,42,36-45,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,$294.54 ,889.0,203,Home Theater System,2,TV and Video,0,3511,163,4,1,1
1403027,2,2018-11-03,,930053,40,309,4,GBP,Female,Sophie Singh,STOCKLAND,Exeter,Exeter,EX14 9BQ,United Kingdom,Europe,1957-10-21,68,65+,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,$229.47 ,499.0,205,Car Video,2,TV and Video,0,5194,138,6,1,1
1403029,4,2018-11-03,11/6/2018,1800131,0,252,1,USD,Male,Todd Benavides,Jacksonville,FL,Florida,32204,United States,North America,1972-01-07,53,46-55,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,$183.54 ,360.0,203,Home Theater System,2,TV and Video,1,2914,145,7,2,2
1403032,3,2018-11-03,,360894,10,122,5,CAD,Male,Ronald Gothard,London,ON,Ontario,N6A 3M9,Canada,North America,1975-02-24,50,46-55,"Adventure Works 19"" Portable LCD HDTV M110 Silver",Adventure Works,Silver,$128.76 ,279.99,201,Televisions,2,TV and Video,1,3488,305,1,2,1
1404001,6,2018-11-04,11/10/2018,1135020,0,119,1,GBP,Female,Zara Lane,HOSE,Melton,Melton,LE14 5YA,United Kingdom,Europe,1968-04-25,57,56-65,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,$61.17 ,119.99,201,Televisions,2,TV and Video,0,2578,242,6,1,1
